"","x","y","z","a","h","g","seg"
"358",0.0110333140891581,0,0,0,1.0204,1.02552716633142,1
"359",0.0103437319585857,0,0.000668735407321548,0.000334367703660774,1.0204,1.02552716633142,2
"360",0.00965414982801334,0,0.000736277848116276,0.000368138924058138,1.0204,1.02552716633142,3
"361",0.00896456769744096,0,0.000832926713900149,0.000416463356950075,1.0204,1.02552716633142,4
"362",0.00827498556686858,0,0.00112799192817337,0.000563995964086685,1.0204,1.02552716633142,5
"363",0.00758540343629619,0,0.00124265275131365,0.000621326375656825,1.0204,1.02552716633142,6
"364",0.00689582130572381,0,0.00131540287444456,0.00065770143722228,1.0204,1.02552716633142,7
"365",0.00620623917515143,0,0.00152044222041361,0.000760221110206805,1.0204,1.02552716633142,8
"366",0.00551665704457905,0,0.00164069951958752,0.00082034975979376,1.0204,1.02552716633142,9
"367",0.00482707491400667,0,0.00166167070797963,0.000830835353989815,1.0204,1.02552716633142,10
"368",0.00413749278343429,0,0.00170467121735635,0.000852335608678175,1.0204,1.02552716633142,11
"369",0.00344791065286191,0,0.00180235408930243,0.000901177044651215,1.0204,1.02552716633142,12
"370",0.00275832852228952,0,0.00182251827058456,0.00091125913529228,1.0204,1.02552716633142,13
"371",0.00206874639171714,0,0.00195696091054052,0.00097848045527026,1.0204,1.02552716633142,14
"372",0.00137916426114476,0,0.00196983506220313,0.000984917531101565,1.0204,1.02552716633142,15
"373",0.000689582130572381,0,0.00202568512063245,0.00101284256031622,1.0204,1.02552716633142,16
"374",0,0,0.00188683432352285,0.000943417161761425,1.0204,1.02552716633142,17
"375",0.0128781674682562,0,0,0,1.0204,1.02552716633142,1
"376",0.0120732820014902,0,0.00150685864307211,0.000753429321536055,1.0204,1.02552716633142,2
"377",0.0112683965347242,0,0.00107238770528358,0.00053619385264179,1.0204,1.02552716633142,3
"378",0.0104635110679582,0,0.000662818682122094,0.000331409341061047,1.0204,1.02552716633142,4
"379",0.00965862560119215,0,0.000509122930126958,0.000254561465063479,1.0204,1.02552716633142,5
"380",0.00885374013442614,0,0.000687434006996223,0.000343717003498112,1.0204,1.02552716633142,6
"381",0.00804885466766012,0,0.000928886600116717,0.000464443300058358,1.0204,1.02552716633142,7
"382",0.00724396920089411,0,0.00126366481511753,0.000631832407558765,1.0204,1.02552716633142,8
"383",0.0064390837341281,0,0.00148401840375791,0.000742009201878955,1.0204,1.02552716633142,9
"384",0.00563419826736209,0,0.00177286520811173,0.000886432604055865,1.0204,1.02552716633142,10
"385",0.00482931280059607,0,0.00192832606346398,0.00096416303173199,1.0204,1.02552716633142,11
"386",0.00402442733383006,0,0.00234469786193725,0.00117234893096863,1.0204,1.02552716633142,12
"387",0.00321954186706405,0,0.00268902891420184,0.00134451445710092,1.0204,1.02552716633142,13
"388",0.00241465640029804,0,0.00309155481755663,0.00154577740877831,1.0204,1.02552716633142,14
"389",0.00160977093353202,0,0.00332117300674261,0.00166058650337131,1.0204,1.02552716633142,15
"390",0.000804885466766012,0,0.00353272611546298,0.00176636305773149,1.0204,1.02552716633142,16
"391",0,0,0.00360369532440673,0.00180184766220336,1.0204,1.02552716633142,17
"392",0.013008166052522,0,0,0,1.0204,1.02552716633142,1
"393",0.0121951556742394,0,0.00137067617325259,0.000685338086626295,1.0204,1.02552716633142,2
"394",0.0113821452959568,0,0.00151891130503071,0.000759455652515355,1.0204,1.02552716633142,3
"395",0.0105691349176741,0,0.00164787391443637,0.000823936957218185,1.0204,1.02552716633142,4
