"angle_deg","phi_scatter_rad","mod_f_bempp","theta_body_tmm","phi_body_tmm","theta_scatter_tmm","phi_scatter_tmm","mod_f_tmm","sigma_scat_dB","delta_amp_db"
142,2.47836753783195,0.00777637677788841,0,0,2.47836753783195,9.94545219168223e-17,8.6989362918445e-05,-81.2106769955025,-39.0262228893032
144,2.51327412287183,0.00787289311763629,0,0,2.51327412287183,1.04171238479205e-16,8.84851675585734e-05,-81.0625904475869,-38.9852775576266
146,2.54818070791172,0.00796385330122111,0,0,2.54818070791172,1.09497665852124e-16,8.99383523850293e-05,-80.9211014540283,-38.943566483504
148,2.58308729295161,0.00805056967285094,0,0,2.58308729295161,1.15546502691725e-16,9.1332300015314e-05,-80.7875121080992,-38.9040443664429
150,2.61799387799149,0.00813416112971955,0,0,2.61799387799149,1.22460635382238e-16,9.26536783507539e-05,-80.6627466902639,-38.8690021122573
152,2.65290046303138,0.00821543941217526,0,0,2.65290046303138,1.30423911786631e-16,9.38926684546493e-05,-80.5473663600023,-38.8399823025923
154,2.68780704807127,0.00829485253767192,0,0,2.68780704807127,1.39676888270614e-16,9.50428406039206e-05,-80.4416118428443,-38.8177852374066
156,2.72271363311115,0.00837247885725693,0,0,2.72271363311115,1.50540451010478e-16,9.61007535563064e-05,-80.345464137563,-38.8025453276399
158,2.75762021815104,0.00844806080261562,0,0,2.75762021815104,1.63452322429192e-16,9.70653735787931e-05,-80.2587133927,-38.7938540110436
16,0.279252680319093,0.0398713710563957,0,0,0.279252680319093,2.22140854274378e-16,0.000486296181238936,-66.2619828164658,-38.2752062164401
160,2.79252680319093,0.00852106531444071,0,0,2.79252680319093,1.79025472288677e-16,9.79374127682991e-05,-80.1810274601629,-38.7909053443718
162,2.82743338823081,0.00859075807917259,0,0,2.82743338823081,1.98145470332369e-16,9.87186752253301e-05,-80.1120136274382,-38.7926434118043
164,2.8623399732707,0.00865628054277839,0,0,2.8623399732707,2.22140854274378e-16,9.94114797445294e-05,-80.0512692332145,-38.7978956954104
166,2.89724655831059,0.00871672150360112,0,0,2.89724655831059,2.53099528421531e-16,0.000100018203577111,-79.9984190012768,-38.8054824140923
168,2.93215314335047,0.00877117819936053,0,0,2.93215314335047,2.94501561938569e-16,0.000100540967471592,-79.95313880039,-38.814297488949
170,2.96705972839036,0.00881880463948871,0,0,2.96705972839036,3.52611346193123e-16,0.000100981460619702,-79.9151670371424,-38.8233614752524
172,3.00196631343025,0.00885884715914953,0,0,3.00196631343025,4.39957989501782e-16,0.000101340887281882,-79.8843059519749,-38.8318501301317
174,3.03687289847013,0.00889066866391809,0,0,3.03687289847013,5.85776503136123e-16,0.000101620005680349,-79.8604157029911,-38.8391042095253
176,3.07177948351002,0.00891376382884507,0,0,3.07177948351002,8.7777254790313e-16,0.000101819224289613,-79.8434043192252,-38.8446267836738
178,3.10668606854991,0.00892776773474597,0,0,3.10668606854991,1.75447566516713e-15,0.000101938720339383,-79.8332164502676,-38.8480741125357
18,0.314159265358979,0.0387752651127481,0,0,0.314159265358979,1.98145470332369e-16,0.000471285184895102,-66.5343242461582,-38.305419762904
180,3.14159265358979,0.00893246021922139,0,0,3.14159265358979,0,0.000101978549208699,-79.8298234157447,-38.8492452306457
182,3.17649923862968,0.00892776773154043,0,0,3.10668606854991,3.14159265358979,0.000101938720339383,-79.8332164502676,-38.848074109417
184,3.21140582366957,0.00891376382234698,0,0,3.07177948351002,3.14159265358979,0.000101819224289613,-79.8434043192252,-38.8446267773419
186,3.24631240870945,0.00889066865395848,0,0,3.03687289847013,3.14159265358979,0.000101620005680349,-79.8604157029911,-38.8391041997951
188,3.28121899374934,0.00885884714548806,0,0,3.00196631343025,3.14159265358979,0.000101340887281882,-79.8843059519749,-38.831850116737
190,3.31612557878923,0.00881880462183045,0,0,2.96705972839036,3.14159265358979,0.000100981460619702,-79.9151670371424,-38.8233614578603
192,3.35103216382911,0.00877117817738006,0,0,2.93215314335047,3.14159265358979,0.000100540967471592,-79.95313880039,-38.8142974671822
194,3.385938748869,0.00871672147697484,0,0,2.89724655831059,3.14159265358979,0.000100018203577111,-79.9984190012768,-38.8054823875602
196,3.42084533390889,0.00865628051122567,0,0,2.8623399732707,3.14159265358979,9.94114797445294e-05,-80.0512692332145,-38.7978956637497
198,3.45575191894877,0.00859075804250552,0,0,2.82743338823081,3.14159265358979,9.871867522533e-05,-80.1120136274382,-38.7926433747312
2,0.0349065850398866,0.0436995533938867,0,0,0.0349065850398857,1.75447566516714e-15,0.000540723354346194,-65.3404974487079,-38.1500374194382
20,0.349065850398866,0.0375260794718223,0,0,0.349065850398866,1.79025472288677e-16,0.000454422992451062,-66.8507940546556,-38.3374579340745
